epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
181,245.001,0.28024,0.22798,1.20306,0.99809,0.97531,0.99469,0.90141,0.47935,0.28072,1.93007,0.000218,0.000218,0.000218
182,246.295,0.28049,0.22035,1.13115,0.99606,0.98148,0.99476,0.90289,0.48007,0.28056,1.86759,0.0002081,0.0002081,0.0002081
183,247.589,0.2836,0.2219,1.1352,0.99686,0.98093,0.99476,0.902,0.47403,0.28194,1.7986,0.0001982,0.0001982,0.0001982
184,248.883,0.26808,0.21978,1.1212,0.99686,0.98093,0.99476,0.902,0.47403,0.28194,1.7986,0.0001883,0.0001883,0.0001883
185,250.175,0.27474,0.21815,1.12038,0.99686,0.98109,0.99476,0.90303,0.46787,0.28192,1.76516,0.0001784,0.0001784,0.0001784
186,251.46,0.28566,0.22513,1.19495,0.99686,0.98109,0.99476,0.90303,0.46787,0.28192,1.76516,0.0001685,0.0001685,0.0001685
187,252.755,0.28813,0.22399,1.1773,0.99687,0.98428,0.99476,0.90281,0.46676,0.28153,1.75559,0.0001586,0.0001586,0.0001586
188,254.04,0.28376,0.22268,1.09024,0.99687,0.98426,0.99476,0.90364,0.46891,0.28183,1.76189,0.0001487,0.0001487,0.0001487
189,255.325,0.28233,0.22068,1.08654,0.99687,0.98426,0.99476,0.90364,0.46891,0.28183,1.76189,0.0001388,0.0001388,0.0001388
190,256.618,0.27785,0.22308,1.12573,1,0.97726,0.99469,0.90353,0.47239,0.28168,1.76765,0.0001289,0.0001289,0.0001289
191,258.621,0.279,0.22319,1.09764,1,0.97719,0.99472,0.9033,0.47488,0.28076,1.79559,0.000119,0.000119,0.000119
192,259.979,0.27187,0.219,1.12105,1,0.97719,0.99472,0.9033,0.47488,0.28076,1.79559,0.0001091,0.0001091,0.0001091
193,261.276,0.27838,0.22766,1.09069,1,0.9771,0.99466,0.90325,0.47504,0.27898,1.83984,9.92e-05,9.92e-05,9.92e-05
194,262.559,0.28441,0.22827,1.23933,1,0.9771,0.99466,0.90325,0.47504,0.27898,1.83984,8.93e-05,8.93e-05,8.93e-05
195,263.845,0.28377,0.22714,1.16502,0.99679,0.98148,0.99473,0.90377,0.47303,0.27555,1.87431,7.94e-05,7.94e-05,7.94e-05
196,265.131,0.28157,0.22567,1.15204,0.9962,0.98148,0.99476,0.90368,0.47026,0.27512,1.88809,6.95e-05,6.95e-05,6.95e-05
197,266.417,0.26493,0.21511,1.12412,0.9962,0.98148,0.99476,0.90368,0.47026,0.27512,1.88809,5.96e-05,5.96e-05,5.96e-05
198,267.701,0.26311,0.21406,1.152,0.99673,0.98457,0.99473,0.90473,0.4681,0.27541,1.88247,4.97e-05,4.97e-05,4.97e-05
199,268.993,0.26564,0.21375,1.13885,0.99687,0.98343,0.99473,0.90426,0.46622,0.27436,1.87407,3.98e-05,3.98e-05,3.98e-05
200,270.298,0.27671,0.22216,1.14716,0.99687,0.98343,0.99473,0.90426,0.46622,0.27436,1.87407,2.99e-05,2.99e-05,2.99e-05
